subject,count
Orangeburg Massacre (South Carolina : 1968),586
Oregon Irrigation Congress.Annual Session,587
"Orel, Battle of (Orlovskai︠a︡ oblastʹ, Russia : 1943)",588
Ōsaka Kikai Kōsakujo Strike (Japan : 1934),589
Österreichisch-Ungarische Polarexpedition,590
"Ostroleka, Battle of (Ostrołęka, Poland : 1831)",591
"Ostroleka, Battle of (Województwo Mazowieckie, Poland : 1831)",592
Pacem in Terris Convocation,593
"Pachuca, Battle of (Mexico : 1861)",594
"Pacific National Exhibition (Vancouver, British Columbia)",595
"Pakosław, Battle of (Radom, Poland : 1915)",596
Palmyra Massacre (Missouri : 1862),597
"Palmyra Massacre (Palmyra, Missouri : 1862)",598
Pan Am Flight 103 Bombing Incident (1988),599
Pan American Flight 806 Crash (American Samoa : 1974),600
Paneriai Massacres (Lithuania : 1941-1944),601
"Panipat, Battle of (Pānīpat, India : 1526)",602
"Panipat, Battle of (Pānīpat, India : 1556)",603
"Panipat, Battle of (Pānīpat, India : 1761)",604
"Panther Incident (Itajaí, Santa Catarina, Brazil : 1905-1906)",605
Paraguayan War (1865-1870),606
Paris Disputation (France : 1240),607
Paris Disputation (France : 1269),608
Paris Peace Conference (1910-1920),609
Paris Peace Conference (1919-1920),610
Partners in Mission Consultation (1977),611
Pastry War (1838-1839),612
"Pearl Harbor, Attack on (Hawaii : 1941)",613
Peary Arctic Expedition,614
Peary Relief Expedition,615
Peasant Uprising (Burma : 1930),616
Peasants' War (1524-1525),617
Peninsular War (1807-1814),618
"Periyapatna, Battle of (Piriyāpatna, India : 1799)",619
Persian Gulf War (1991),620
"Pilot Knob, Battle of (Missouri : 1864)",621
"Piqua, Battle of (Clark County, Ohio : 1780)",622
"Plassey, Battle of (Palāshi, India : 1757)",623
"Plataea, Battle of (Plataiai, Greece : 479 B.C.)",624
"Plattsburg, Battle of (Plattsburgh, New York : 1814)",625
"Plymouth, Battle of (North Carolina : 1864)",626
Polish-Teutonic Knights' War (1409-1411),627
Ponce Massacre (Puerto Rico : 1937),628
Pontiac's Conspiracy (1763-1765),629
Port Chicago Mutiny (California : 1944),630
Portella della Ginestra Massacre (Italy : 1947),631
Powder River Expedition (1865),632
"Praça da Sé, Battle of (São Paulo, Brazil : 1934)",633
"Praia, Battle of (Praia da Vitória, Azores : 1829)",634
"Preston, Battle of (Lancashire, England : 1648)",635
Proposed Invasion of England (1793-1805 : Napoleonic Wars),636
"Puca Urco, Battle of (Putumayo, Peru : 1933)",637
"Puebla, Battle of (Puebla de Zaragoza, Mexico : 1862)",638
"Punic War, 2nd (218-201 B.C.)",639
Pwllheli Disaster (Wales : 1899),640
"Pydna, Battle of (Pydna : 168 B.C.)",641
"Pyri︠a︡tyn, Battle of (Lʹvivsʹka oblastʹ, Ukraine : 1944)",642
Québec Campaign (1759),643
Queen Anne's War (United States : 1702-1713),644
RAGBRAI (Bicycle tour),645
"Rebellion, Jews (66-73)",646
Reconstruction (1914-1939),647
Reconstruction (1939-1951),648
Red River War (1874-1875),649
Rehoboth Basters Rebellion (Namibia : 1925),650
Resolis Riot (Scotland : 1843),651
Restitution and indemnification claims (1933- ),652
Review Conference of the Parties to the Treaty on the Non-proliferation of Nuclear Weapons,653
"Revolution (Caucasus, South : 1905-1907)",654
Revolution (Kingdom of the Two Sicilies : 1820-1821),655
"Revolution (Rio Grande do Sul (State), Brazil : 1923)",656
Revolution (Russia : 1905-1907),657
"Revolution of the Farrapos (Rio Grande do Sul (State), Brazil : 1835-1845)",658
"Rhode Island, Battle of (Rhode Island : 1778)",659
Riel Rebellion (1885),660
Rif Revolt (1921-1926),661
Riom Trial (France : 1942),662
"Rivas, Battle of (Nicaragua : 1856)",663
"River Raisin, Battle of the (Monroe, Michigan : 1813)",664
"Rivoli, Battle of (Rivoli Veronese, Italy : 1797)",665
RoboCup (Conference),666
Rock Springs Massacre (Wyoming : 1885),667
Ronchamp Mine Disaster (France : 1950),668
"Roosebeke, Battle of (Rozebeke, Belgium : 1382)",669
"Rosetta, Battle of (Egypt : 1807)",670
"Rossbach, Battle of (Merseburg-Querfurt, Germany : 1757)",671
"Rossini Opera Festival (Pesaro, Italy)",672
Roswell Incident (New Mexico : 1947),673
Russo-Finnish War (1939-1940),674
Russo-Japanese War (1904-1905),675
Russo-Polish War (1658-1667),676
Russo-Polish War (1919-1920),677
Russo-Swedish War (1788-1790),678
Russo-Turkish War (1736-1739),679
Russo-Turkish War (1768-1774),680
Russo-Turkish War (1806-1812),681
Russo-Turkish War (1828-1829),682
Russo-Turkish War (1877-1878),683
Ryder Cup (Golf tournament),684
"Saint Anthony's Italian Festival (Wilmington, Delaware)",685
"Saint Bartholomew's Day (Massacre of, France : 1572)",686
"Saint Fagans, Battle of (St. Fagans, Wales : 1648)",687
"Saint Lucia, Battle of (Saint Lucia : 1778)",688
"Saint-Denis, Battle of (Saint-Hyacinthe, Québec : 1837)",689
"Sainte-Foy, Battle of (Québec, Québec : 1760)",690
"Saint-Quentin, Battle of (Aisne, France : 1557)",691
"Salamis, Battle of (Greece : 480 B.C.)",692
Salem Raid (Virginia : 1863),693
San Fernando Earthquake (California : 1971),694
San Francisco Earthquake and Fire (California : 1906),695
"San Gennaro Festival (New York, New York)",696
"San Martino, Battle of (San Martino della Battaglia, Italy : 1859)",697
"San Pietro, Battle of (San Pietro Infine, Italy : 1943)",698
"San Romano, Battle of (Italy : 1432)",699
"Santa Cruz Massacre (Dili, Timor-Leste : 1991)",700
"Santa Gertrudis, Battle of (Ciudad Camargo, Tamaulipas, Mexico : 1866)",701
"Santa Inés, Battle of (Barinas, Venezuela : 1859)",702
"Santa Rosa, Battle of (Costa Rica : 1856)",703
"Santiago, Battle of (Santiago de Cuba, Cuba : 1898)",704
"Santiago, Battle of (Santiago de los Caballeros, Dominican Republic : 1844)",705
"Santomé, Battle of (Dominican Republic : 1855)",706
"Sardarabad, Battle of (Armavir, Armenia : 1918)",707
Satsuma Rebellion (1877),708
Scanian War (1675-1679),709
"Schirwindt, Battle of (Kutuzovo, Krasnoznamenskiĭ raĭon, Russia : 1914)",710
"Schism, The Great Western (1378-1417)",711
Schleswig-Holstein War (1848-1850),712
Schleswig-Holstein War (1864),713
Schmalkaldic War (1546-1547),714
Schweizerische Landesausstellung,715
Scottsboro Trial (Alabama : 1931),716
"Second Coalition, War of the (1798-1801)",717
Selma to Montgomery Rights March,718
Seminário de Professores de Direito Econômico,719
"Seminole War, 2nd (1835-1842)",720
"Seminole War, 3rd (1855-1858)",721
September 11 Terrorist Attacks (2001),722
Serbo-Bulgarian War (1885),723
"Sevastopol, Battle of (Sevastopolʹ, Ukraine : 1944)",724
"Seven Reductions, War of the (1754-1756)",725
Seven Years' War (1756-1763),726
Shanghai Trial (China : 1946),727
Sharpeville Massacre (South Africa : 1960),728
Shearers' Strike (Queensland : 1891),729
"Shimonita, Battle of (Shimonita-machi, Japan : 1864)",730
Shobashobane Massacre (South Africa : 1995),731
Sicilian Vespers (Italy : 1282),732
Siege of Ērakleion (Greece : 1648-1669),733
Siege of Jadidah (Morocco : 1562),734
Siege of Puebla de Zaragoza (Mexico : 1863),735
"Sievershausen, Battle of (Hannover, Germany : 1553)",736
Sikh War (1845-1846),737
"Silesian War, 2nd (1744-1745)",738
"Silk Workers' Strike (Paterson, New Jersey : 1913)",739
Sinai Campaign (1956),740
Sino-French War (1884-1885),741
Sino-Indian Border Dispute (1957-),742
Sino-Japanese War (1894-1895),743
Sino-Japanese War (1937-1945),744
Sino-Japanese War (1937-1945)Armistices,745
Sino-Japanese War (1937-1945)Peace,746
Sino-Vietnamese Conflict (1979),747
"Slave Insurrection (Charleston, South Carolina : 1822)",748
"Sleepy Lagoon Trial (Los Angeles, California : 1942-1943)",749
"Slivnitsa, Battle of (Slivnit︠s︡a, Bulgaria : 1885)",750
Somali-Ethiopian Conflict (1977-1979),751
Somali-Ethiopian Conflict (1979-),752
"Somme, 1st Battle of the (France : 1916)",753
South African War (1899-1902),754
Southampton Insurrection (1831),755
Southeast Pacific Expedition,756
"Spanish Succession, War of (1701-1714)",757
Spanish-American War (1898),758
Spanish-Moroccan War (1859-1860),759
"Spring Hill, Battle of (Maury County, Tennessee : 1864)",760
Springhill Mine Disaster (Nova Scotia : 1958),761
"Stalingrad, Battle of (Volgograd, Russia : 1942-1943)",762
"Stephenson, Fort, Ohio, Defense of (1813)",763
Stock Market Crash (1987),764
Stocznia Gdańska im. Lenina Strike (Poland : 1980),765
"Stones River, Battle of (Murfreesboro, Tennessee : 1862-1863)",766
"Stonewall Riots (New York, New York : 1969)",767
Stratford Festival (Ontario),768
"Suffolk Peanut Festival (Suffolk, Virginia)",769
Sullivan's Indian Campaign (1779),770
"Sunomata, Battle of (Sunomata-chō, Japan : 1181)",771
Svenska sydpolar-expeditionen,772
Swabian War (1499),773
Swedish-Polish War (1617-1629),774
Swedish-Polish War (1655-1660),775
Syrian War (192-188 B.C.),776
"Talavera, Battle of (Talavera de la Reina, Spain : 1809)",777
"Tampico, Battle of (Tamaulipas, Mexico : 1829)",778
"Tannenberg, Battle of (Poland : 1410)",779
"Tannenberg, Battle of (Stębark, Poland : 1914)",780
Tʻbilisi Massacre (Georgia : 1989),781
"Tenochtitlán, Battle of (Mexico City, Mexico : 1521)",782
"Textile General Strike (Mumbai, India : 1966)",783
"Textile Workers' Strike (Mumbai, India : 1982-)",784
"Textile Workers' Strike (Río Blanco, Veracruz-Llave, Mexico : 1907)",785
Thirty Years' War (1618-1648),786
"Thompson's Station, Battle of (Thompsons Station, Tennessee : 1863)",787
"Three Rivers Arts Festival (Pittsburgh, Pa.)",788
"Three Rivers Shakespeare Festival (Pittsburgh, Pennsylvania)",789
Tianjin Massacre (China : 1870),790
Tokyo Trial (Japan : 1946-1948),791
Toledo War (1835),792
"Torfou, Battle of (Pays de la Loire, France : 1793)",793
"Torreón, Battle of (Coahuila, Mexico : 1914)",794
Tortosa Disputation (Spain : 1413-1414),795
Trail of Tears (1838-1839),796
"Trautenau, Battle of (Trutnov, Czech Republic : 1866)",797
"Tre Cime di Lavaredo, Battles of (Italy : 1915-1917)",798
Trent Affair (1861),799
Triennale internazionale degli strumenti ad arco (Exhibition),800
"Trinidad, Battle of (Honduras : 1827)",801
"Tsaritsyn, Battle of (Volgograd, Russia : 1918-1919)",802
"Tucumán, Battle of (San Miguel de Tucumán, Argentina : 1812)",803
Turco-Italian War (1911-1912),804
Turco-Montenegrin War (1858),805
Turco-Polish War (1620-1621),806
Turco-Polish Wars (1683-1699),807
U.S. Army's Punitive Expedition into Mexico (1916),808
"Ulqin, Battle of (Ulcinj, Montenegro : 1880)",809
Umarian Jihad (1852-1863),810
"Union Station Massacre (Kansas City, Missouri : 1933)",811
"United Fruit Company Strike (Ciénaga, Magdalena, Colombia : 1928)",812
United States Darien Exploring Expedition (1870),813
Universiade,814
"Uprising (Bordeaux (Aquitaine), France : 1652-1653)",815
"Uprising of 1959 (Tibet Autonomous Region, China)",816
Uruguay Round (1987-1994),817
USAir Flight 427 Crash (Pennsylvania : 1994),818
"Utrecht, Union of (1579)",819
"Valverde, Battle of (Val Verde, New Mexico : 1862)",820
V-E Day (1945),821
Vellore Mutiny (India : 1806),822
Verona Trial (Italy : 1943-1944),823
"Vertières, Battle of (Haiti : 1803)",824
Victoria University of Wellington Antarctic Expedition,825
Vietnam Moratorium (1969),826
Vietnam War (1961-1975),827
Vietnam War (1961-1975)Evacuation of civilians,828
Vietnam War (1961-1975)Peace,829
"Villa Montes, Battle of (Villamontes, Bolivia : 1935)",830
"Vinegar Hill, Battle of (New South Wales : 1804)",831
Vinnytsia Massacre (Ukraine : 1937-1938),832
Vlorë Uprising (Albania : 1920),833
"Volkovysk, Battle of (Vaŭkavysk, Belarus : 1920)",834
Vserossīĭskai︠a︡ vystavka pechatnago di︠e︡la,835
Vystavka v pami︠a︡tʹ Otechestvennoĭ voĭny 1812 goda,836
"Wagram, Battle of (Deutsch-Wagram, Austria : 1809)",837
"Walworth County Fair (Elkhorn, Wisconsin)",838
War of the Pacific (1879-1884),839
War on Terrorism (2001-2009),840
"Ware Mutiny (Hertfordshire, England : 1647)",841
Wars of Liberation (1813-1814),842
Watergate Affair (1972-1974),843
"Waterloo, Battle of (Belgium : 1815)",844
"West Stanley Colliery Explosion (Derwentside, England : 1909)",845
"Westminster Conference (London, England : Puritans)",846
"Westport, Battle of (Kansas City, Missouri : 1864)",847
"Westport, Battle of (Missouri : 1864)",848
"Westray Mine Disaster (Plymouth, Pictou, Nova Scotia : 1992)",849
"Whitehall, Battle of (Seven Springs, North Carolina : 1862)",850
Whitwick Colliery Disaster (England : 1898),851
"Wilson's Creek, Battle of (Missouri : 1861)",852
"Winchester, 2nd Battle of (Virginia : 1863)",853
"Winchester, 3rd Battle of (Virginia : 1864)",854
WoodWorks (Washington),855
World Cup (Cricket),856
World Day of Prayer,857
World Food Conference,858
World War (1914-1918),859
World War (1939-1945),860
Wounded Knee Massacre (South Dakota : 1890),861
Wyoming Massacre (1778),862
"Yanacocha, Battle of (Peru : 1835)",863
Yokohama Trials (Japan : 1945-1949),864
"York Fair (York, Pennsylvania)",865
"York, Battle of (Toronto, Ontario : 1813)",866
"Ypres, 1st Battle of (Ieper, Belgium : 1914)",867
"Ypres, 2nd Battle of (Ieper, Belgium : 1915)",868
"Ypres, 3rd Battle of (Ieper, Belgium : 1917)",869
Yugoslav War (1991-1995),870
"Zacatecas, Battle of (Mexico : 1872)",871
"Zacatecas, Battle of (Mexico : 1914)",872
"Zacatecas, Battle of (Zacatecas, Mexico : 1914)",873
"Zbaraz︠h︡, Battle of (Ternopilʹsʹka oblastʹ, Ukraine : 1920)",874
"Zborov, Battle of (Zboriv, Ukraine : 1917)",875
"Zhengzhou, Battle of (Zhengzhou Shi, China : 1948)",876
Zip to Zap Riot (North Dakota : 1969),877
"Znaim, Battle of (Znojmo, Czech Republic : 1809)",878
"Zorndorf, Battle of (Sarbinowo, Poland : 1758)",879
Zulu War (1879),880
