subject,count
Nuremberg Trial of Major German War Criminals (Germany : 1945-1946),586
Nuremberg Trial of Major German War Criminals (Germany : 1945-1946),587
Nuremberg War Crime Trials (Germany : 1946-1949),588
Nuremberg War Crime Trials (Germany : 1946-1949),589
"Ochakov, Battle of (Ochakiv, Ukraine : 1737)",590
"Odawara, Battle of (Odawara-shi, Japan : 1590)",591
"Odessa, Battle of (Odesa, Ukraine : 1941)",592
"Odessa, Battle of (Odesa, Ukraine : 1944)",593
Oklahoma City Federal Building Bombing (Oklahoma : 1995),594
"Ole Time Fiddler's & Bluegrass Festival (Union Grove, N.C.)",595
"Oltenitza, Battle of (Oltenița, Romania : 1853)",596
Operation Crossroads (Marshall Islands : 1946),597
Operation Desert Shield (1990-1991),598
Operation Grapple (Kiribati : 1956-1958),599
Operation Sandstone (Marshall Islands : 1948),600
Orangeburg Massacre (South Carolina : 1968),601
Oregon Irrigation Congress.Annual Session,602
"Orel, Battle of (Orlovskai︠a︡ oblastʹ, Russia : 1943)",603
Ōsaka Kikai Kōsakujo Strike (Japan : 1934),604
Österreichisch-Ungarische Polarexpedition(OCoLC)fst01409195fast,605
"Ostroleka, Battle of (Ostrołęka, Poland : 1831)",606
"Ostroleka, Battle of (Województwo Mazowieckie, Poland : 1831)",607
Pacem in Terris Convocation,608
"Pachuca, Battle of (Mexico : 1861)",609
"Pacific National Exhibition (Vancouver, British Columbia)",610
"Pakosław, Battle of (Radom, Poland : 1915)",611
Palmyra Massacre (Missouri : 1862),612
"Palmyra Massacre (Palmyra, Missouri : 1862)",613
Pan Am Flight 103 Bombing Incident (1988),614
Pan American Flight 806 Crash (American Samoa : 1974),615
Paneriai Massacres (Lithuania : 1941-1944),616
"Panipat, Battle of (Pānīpat, India : 1526)",617
"Panipat, Battle of (Pānīpat, India : 1556)",618
"Panipat, Battle of (Pānīpat, India : 1761)",619
"Panther Incident (Itajaí, Santa Catarina, Brazil : 1905-1906)",620
Paraguayan War (1865-1870),621
Paris Disputation (France : 1240),622
Paris Disputation (France : 1269),623
Paris Peace Conference (1910-1920),624
Paris Peace Conference (1919-1920),625
Paris Peace Conference (1919-1920),626
Partners in Mission Consultation (1977),627
Pastry War (1838-1839),628
"Pearl Harbor, Attack on (Hawaii : 1941)",629
Peary Arctic Expedition,630
Peary Relief Expedition,631
Peasant Uprising (Burma : 1930),632
Peasants' War (1524-1525),633
Peninsular War (1807-1814),634
"Periyapatna, Battle of (Piriyāpatna, India : 1799)",635
Persian Gulf War (1991),636
"Pilot Knob, Battle of (Missouri : 1864)",637
"Piqua, Battle of (Clark County, Ohio : 1780)",638
"Plassey, Battle of (Palāshi, India : 1757)",639
"Plataea, Battle of (Plataiai, Greece : 479 B.C.)",640
"Plattsburg, Battle of (Plattsburgh, New York : 1814)",641
"Plymouth, Battle of (North Carolina : 1864)",642
Polish-Teutonic Knights' War (1409-1411),643
Ponce Massacre (Puerto Rico : 1937),644
Pontiac's Conspiracy (1763-1765),645
Port Chicago Mutiny (California : 1944),646
Portella della Ginestra Massacre (Italy : 1947),647
Powder River Expedition (1865),648
"Praça da Sé, Battle of (São Paulo, Brazil : 1934)",649
"Praia, Battle of (Praia da Vitória, Azores : 1829)",650
"Preston, Battle of (Lancashire, England : 1648)",651
Proposed Invasion of England (1793-1805 : Napoleonic Wars),652
"Puca Urco, Battle of (Putumayo, Peru : 1933)",653
"Puebla, Battle of (Puebla de Zaragoza, Mexico : 1862)",654
"Punic War, 2nd (218-201 B.C.)",655
Pwllheli Disaster (Wales : 1899),656
"Pydna, Battle of (Pydna : 168 B.C.)",657
"Pyri︠a︡tyn, Battle of (Lʹvivsʹka oblastʹ, Ukraine : 1944)",658
Québec Campaign (1759),659
Queen Anne's War (United States : 1702-1713),660
RAGBRAI (Bicycle tour),661
"Rebellion, Jews (66-73)",662
Reconstruction (1914-1939),663
Reconstruction (1939-1951),664
Red River War (1874-1875),665
Rehoboth Basters Rebellion (Namibia : 1925),666
Resolis Riot (Scotland : 1843),667
Restitution and indemnification claims (1933- ),668
Review Conference of the Parties to the Treaty on the Non-proliferation of Nuclear Weapons,669
"Revolution (Caucasus, South : 1905-1907)",670
Revolution (Kingdom of the Two Sicilies : 1820-1821),671
"Revolution (Rio Grande do Sul (State), Brazil : 1923)",672
Revolution (Russia : 1905-1907),673
"Revolution of the Farrapos (Rio Grande do Sul (State), Brazil : 1835-1845)",674
"Rhode Island, Battle of (Rhode Island : 1778)",675
Riel Rebellion (1885),676
Rif Revolt (1921-1926),677
Riom Trial (France : 1942),678
"Rivas, Battle of (Nicaragua : 1856)",679
"River Raisin, Battle of the (Monroe, Michigan : 1813)",680
"Rivoli, Battle of (Rivoli Veronese, Italy : 1797)",681
RoboCup (Conference),682
Rock Springs Massacre (Wyoming : 1885),683
Ronchamp Mine Disaster (France : 1950),684
"Roosebeke, Battle of (Rozebeke, Belgium : 1382)",685
"Rosetta, Battle of (Egypt : 1807)",686
"Rossbach, Battle of (Merseburg-Querfurt, Germany : 1757)",687
"Rossini Opera Festival (Pesaro, Italy)",688
Roswell Incident (New Mexico : 1947),689
Russo-Finnish War (1939-1940),690
Russo-Japanese War (1904-1905),691
Russo-Polish War (1658-1667),692
Russo-Polish War (1919-1920),693
Russo-Swedish War (1788-1790),694
Russo-Turkish War (1736-1739),695
Russo-Turkish War (1768-1774),696
Russo-Turkish War (1806-1812),697
Russo-Turkish War (1828-1829),698
Russo-Turkish War (1877-1878),699
Ryder Cup (Golf tournament),700
"Saint Anthony's Italian Festival (Wilmington, Delaware)",701
"Saint Bartholomew's Day (Massacre of, France : 1572)",702
"Saint Fagans, Battle of (St. Fagans, Wales : 1648)",703
"Saint Lucia, Battle of (Saint Lucia : 1778)",704
"Saint-Denis, Battle of (Saint-Hyacinthe, Québec : 1837)",705
"Sainte-Foy, Battle of (Québec, Québec : 1760)",706
"Saint-Quentin, Battle of (Aisne, France : 1557)",707
"Salamis, Battle of (Greece : 480 B.C.)",708
Salem Raid (Virginia : 1863),709
San Fernando Earthquake (California : 1971),710
San Francisco Earthquake and Fire (California : 1906),711
"San Gennaro Festival (New York, New York)",712
"San Martino, Battle of (San Martino della Battaglia, Italy : 1859)",713
"San Pietro, Battle of (San Pietro Infine, Italy : 1943)",714
"San Romano, Battle of (Italy : 1432)",715
"Santa Cruz Massacre (Dili, Timor-Leste : 1991)",716
"Santa Gertrudis, Battle of (Ciudad Camargo, Tamaulipas, Mexico : 1866)",717
"Santa Inés, Battle of (Barinas, Venezuela : 1859)",718
"Santa Rosa, Battle of (Costa Rica : 1856)",719
"Santiago, Battle of (Santiago de Cuba, Cuba : 1898)",720
"Santiago, Battle of (Santiago de los Caballeros, Dominican Republic : 1844)",721
"Santomé, Battle of (Dominican Republic : 1855)",722
"Sardarabad, Battle of (Armavir, Armenia : 1918)",723
Satsuma Rebellion (1877),724
Scanian War (1675-1679),725
"Schirwindt, Battle of (Kutuzovo, Krasnoznamenskiĭ raĭon, Russia : 1914)",726
"Schism, The Great Western (1378-1417)",727
Schleswig-Holstein War (1848-1850),728
Schleswig-Holstein War (1864),729
Schmalkaldic War (1546-1547),730
Schweizerische Landesausstellung,731
Scottsboro Trial (Alabama : 1931),732
"Second Coalition, War of the (1798-1801)",733
Selma to Montgomery Rights March,734
Seminário de Professores de Direito Econômico,735
"Seminole War, 2nd (1835-1842)",736
"Seminole War, 3rd (1855-1858)",737
September 11 Terrorist Attacks (2001),738
Serbo-Bulgarian War (1885),739
"Sevastopol, Battle of (Sevastopolʹ, Ukraine : 1944)",740
"Seven Reductions, War of the (1754-1756)",741
Seven Years' War (1756-1763),742
Shanghai Trial (China : 1946),743
Sharpeville Massacre (South Africa : 1960),744
Shearers' Strike (Queensland : 1891),745
"Shimonita, Battle of (Shimonita-machi, Japan : 1864)",746
Shobashobane Massacre (South Africa : 1995),747
Sicilian Vespers (Italy : 1282),748
Siege of Ērakleion (Greece : 1648-1669),749
Siege of Jadidah (Morocco : 1562),750
Siege of Puebla de Zaragoza (Mexico : 1863),751
"Sievershausen, Battle of (Hannover, Germany : 1553)",752
Sikh War (1845-1846),753
"Silesian War, 2nd (1744-1745)",754
"Silk Workers' Strike (Paterson, New Jersey : 1913)",755
Sinai Campaign (1956),756
Sino-French War (1884-1885),757
Sino-Indian Border Dispute (1957-),758
Sino-Japanese War (1894-1895),759
Sino-Japanese War (1937-1945)Armistices,760
Sino-Japanese War (1937-1945),761
Sino-Japanese War (1937-1945)Peace,762
Sino-Vietnamese Conflict (1979),763
"Slave Insurrection (Charleston, South Carolina : 1822)",764
"Sleepy Lagoon Trial (Los Angeles, California : 1942-1943)",765
"Slivnitsa, Battle of (Slivnit︠s︡a, Bulgaria : 1885)",766
Somali-Ethiopian Conflict (1977-1979),767
Somali-Ethiopian Conflict (1979-),768
"Somme, 1st Battle of the (France : 1916)",769
South African War (1899-1902),770
Southampton Insurrection (1831),771
Southeast Pacific Expedition,772
"Spanish Succession, War of (1701-1714)",773
Spanish-American War (1898),774
Spanish-Moroccan War (1859-1860),775
"Spring Hill, Battle of (Maury County, Tennessee : 1864)",776
Springhill Mine Disaster (Nova Scotia : 1958),777
"Stalingrad, Battle of (Volgograd, Russia : 1942-1943)",778
"Stephenson, Fort, Ohio, Defense of (1813)",779
Stock Market Crash (1987),780
Stocznia Gdańska im. Lenina Strike (Poland : 1980),781
"Stones River, Battle of (Murfreesboro, Tennessee : 1862-1863)",782
"Stonewall Riots (New York, New York : 1969)",783
"Stonewall Riots (New York, New York : 1969)",784
Stratford Festival (Ontario),785
"Suffolk Peanut Festival (Suffolk, Virginia)",786
Sullivan's Indian Campaign (1779),787
"Sunomata, Battle of (Sunomata-chō, Japan : 1181)",788
Svenska sydpolar-expeditionen,789
Swabian War (1499),790
Swedish-Polish War (1617-1629),791
Swedish-Polish War (1655-1660),792
Syrian War (192-188 B.C.),793
"Talavera, Battle of (Talavera de la Reina, Spain : 1809)",794
"Tampico, Battle of (Tamaulipas, Mexico : 1829)",795
"Tannenberg, Battle of (Poland : 1410)",796
"Tannenberg, Battle of (Stębark, Poland : 1914)",797
Tʻbilisi Massacre (Georgia : 1989),798
"Tenochtitlán, Battle of (Mexico City, Mexico : 1521)",799
"Textile General Strike (Mumbai, India : 1966)",800
"Textile Workers' Strike (Mumbai, India : 1982-)",801
"Textile Workers' Strike (Río Blanco, Veracruz-Llave, Mexico : 1907)",802
Thirty Years' War (1618-1648),803
"Thompson's Station, Battle of (Thompsons Station, Tennessee : 1863)",804
"Three Rivers Arts Festival (Pittsburgh, Pa.)",805
"Three Rivers Shakespeare Festival (Pittsburgh, Pennsylvania)",806
Tianjin Massacre (China : 1870),807
Tokyo Trial (Japan : 1946-1948),808
Toledo War (1835),809
"Torfou, Battle of (Pays de la Loire, France : 1793)",810
"Torreón, Battle of (Coahuila, Mexico : 1914)",811
Tortosa Disputation (Spain : 1413-1414),812
Trail of Tears (1838-1839),813
Trail of Tears (1838-1839),814
"Trautenau, Battle of (Trutnov, Czech Republic : 1866)",815
"Tre Cime di Lavaredo, Battles of (Italy : 1915-1917)",816
Trent Affair (1861),817
Triennale internazionale degli strumenti ad arco (Exhibition),818
"Trinidad, Battle of (Honduras : 1827)",819
"Tsaritsyn, Battle of (Volgograd, Russia : 1918-1919)",820
"Tucumán, Battle of (San Miguel de Tucumán, Argentina : 1812)",821
Turco-Italian War (1911-1912),822
Turco-Montenegrin War (1858),823
Turco-Polish War (1620-1621),824
Turco-Polish Wars (1683-1699),825
U.S. Army's Punitive Expedition into Mexico (1916),826
"Ulqin, Battle of (Ulcinj, Montenegro : 1880)",827
Umarian Jihad (1852-1863),828
"Union Station Massacre (Kansas City, Missouri : 1933)",829
"United Fruit Company Strike (Ciénaga, Magdalena, Colombia : 1928)",830
United States Darien Exploring Expedition (1870),831
Universiade,832
"Uprising (Bordeaux (Aquitaine), France : 1652-1653)",833
"Uprising of 1959 (Tibet Autonomous Region, China)",834
Uruguay Round (1987-1994),835
USAir Flight 427 Crash (Pennsylvania : 1994),836
"Utrecht, Union of (1579)",837
"Valverde, Battle of (Val Verde, New Mexico : 1862)",838
V-E Day (1945),839
Vellore Mutiny (India : 1806),840
Verona Trial (Italy : 1943-1944),841
"Vertières, Battle of (Haiti : 1803)",842
Victoria University of Wellington Antarctic Expedition,843
Vietnam Moratorium (1969),844
Vietnam War (1961-1975)Evacuation of civilians,845
Vietnam War (1961-1975),846
Vietnam War (1961-1975)Peace,847
"Villa Montes, Battle of (Villamontes, Bolivia : 1935)",848
"Vinegar Hill, Battle of (New South Wales : 1804)",849
Vinnytsia Massacre (Ukraine : 1937-1938),850
Vinnytsia Massacre (Ukraine : 1937-1938),851
Vlorë Uprising (Albania : 1920),852
"Volkovysk, Battle of (Vaŭkavysk, Belarus : 1920)",853
Vserossīĭskai︠a︡ vystavka pechatnago di︠e︡la,854
Vystavka v pami︠a︡tʹ Otechestvennoĭ voĭny 1812 goda,855
"Wagram, Battle of (Deutsch-Wagram, Austria : 1809)",856
"Walworth County Fair (Elkhorn, Wisconsin)",857
War of the Pacific (1879-1884),858
War on Terrorism (2001-2009),859
"Ware Mutiny (Hertfordshire, England : 1647)",860
Wars of Liberation (1813-1814),861
Watergate Affair (1972-1974),862
"Waterloo, Battle of (Belgium : 1815)",863
"West Stanley Colliery Explosion (Derwentside, England : 1909)",864
"Westminster Conference (London, England : Puritans)",865
"Westport, Battle of (Kansas City, Missouri : 1864)",866
"Westport, Battle of (Missouri : 1864)",867
"Westray Mine Disaster (Plymouth, Pictou, Nova Scotia : 1992)",868
"Whitehall, Battle of (Seven Springs, North Carolina : 1862)",869
Whitwick Colliery Disaster (England : 1898),870
"Wilson's Creek, Battle of (Missouri : 1861)",871
"Winchester, 2nd Battle of (Virginia : 1863)",872
"Winchester, 3rd Battle of (Virginia : 1864)",873
WoodWorks (Washington),874
World Cup (Cricket)(OCoLC)fst01410438fast,875
World Cup (Cricket),876
World Day of Prayer,877
World Food Conference,878
World War (1914-1918),879
World War (1939-1945),880
Wounded Knee Massacre (South Dakota : 1890),881
Wyoming Massacre (1778),882
"Yanacocha, Battle of (Peru : 1835)",883
Yokohama Trials (Japan : 1945-1949),884
"York Fair (York, Pennsylvania)",885
"York, Battle of (Toronto, Ontario : 1813)",886
"Ypres, 1st Battle of (Ieper, Belgium : 1914)",887
"Ypres, 2nd Battle of (Ieper, Belgium : 1915)",888
"Ypres, 3rd Battle of (Ieper, Belgium : 1917)",889
Yugoslav War (1991-1995),890
"Zacatecas, Battle of (Mexico : 1872)",891
"Zacatecas, Battle of (Mexico : 1914)",892
"Zacatecas, Battle of (Zacatecas, Mexico : 1914)",893
"Zbaraz︠h︡, Battle of (Ternopilʹsʹka oblastʹ, Ukraine : 1920)",894
"Zborov, Battle of (Zboriv, Ukraine : 1917)",895
"Zhengzhou, Battle of (Zhengzhou Shi, China : 1948)",896
Zip to Zap Riot (North Dakota : 1969),897
"Znaim, Battle of (Znojmo, Czech Republic : 1809)",898
"Zorndorf, Battle of (Sarbinowo, Poland : 1758)",899
Zulu War (1879),900
